text,crowd_label,conf0,conf1,itemID
"RT mention Translation, Jeb Bush, I fucked Florida schools so badly they still have not recovered. That is the truth, I live hereU_",0,1.0,0.0,237
"Most of the debate was mention attacking mention and missing the mark, although it was entertaining #GOPDebate",0,0.6292,0.3708,238
"Wouldn't debates be interesting if the questions were just asked, and whoever wanted to answer did. True personalities would show #GOPDebate",0,0.6517,0.34830000000000005,239
I guess separation of church and state isn't a thing anymore in our country #GOPDebate,0,1.0,0.0,240
Dr. Ben Carson's Closing Statements at #GopDebate #2016Election url via mention,1,0.3888,0.6112,241
mention RT mention 7 most ridiculous things Donald Trump said during #GOPdebate: url,0,0.6632,0.3368,242
"RT mention Everything is the prostitutes' and pimps' fault, right Huckabee? #GOPDebates",0,1.0,0.0,243
"So, George W got the Texas accent and Jeb got that stammering one? #GOPDebates",0,0.6484,0.3516,244
RT mention NO MORE BUSHS... FUCK YOU JEB #GopDebates,0,1.0,0.0,245
RT mention mention Megyn Kelly's #GOPDebate performance was every bit as biased and obnoxious as that of Candy Crowley's 2012 mention peU_,0,1.0,0.0,246
"LOL! Dmention straight! Unbelievable the sexist, misogynistic &
racist tones. Repugnant sad state of affairs. #GOPDebate url",0,1.0,0.0,247
RT mention This is not a debate. #GOPDebate,0,1.0,0.0,248
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,0.6477,0.35229999999999995,249
RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,0.6848,0.31520000000000004,250
"Chris Christie tried to wrap himself in 9/11 (Giuliani-style) during the #GOPdebate. In doing so, he lied, twice. url",0,1.0,0.0,251
I have always thought of myself as having average intelligence but after watching last nightUas #GOPDebate I feel like a genius. Also sad.,0,1.0,0.0,252
"RT mention It is very disappointing that Fox News is not conducting a ""Fair & Balanced"" Debate. _Ua14_Uau #GOPDebate  #GOPDebates",0,0.6852,0.3148,253
RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,1.0,0.0,254
These boys imagine themselves in the Oval Office? God help us all. #GOPdebate #debate #houseofcards,0,1.0,0.0,255
"#gopdebate mention trying to make this whole process a reality show one hatred filled tweet at a time, you were and still are awful",0,1.0,0.0,256
RT mention Instagram shut mention acct for posting real quotes from #GOPdebate w/ #KKKorGOP. Someone tell Instagram they're on theU_,0,0.6921,0.30789999999999995,257
"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.34040000000000004,0.6596,258
RT mention So trans soldiers can die for you Huckabee but you can't foot the bill to make them fulfilled as human beings? Really? #GOU_,0,1.0,0.0,259
RT mention Fox is cherry picking the candidates. Jeb gets the softball questions. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,260
Still in disbelief that the last question last night was about God. So much for separation of church and state. #GOPDebate,0,1.0,0.0,261
"RT mention #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",1,0.31520000000000004,0.6848,262
Disappointed that the two most brilliant didn't get nearly enough talk time. #GOPDebates mention mention,0,0.6932,0.3068,263
mention owning traitor Chris Chistie _UO_UO_UO #politics #Freedom #debates #GOPDebates #RandPaulU_ url,0,1.0,0.0,264
"RT mention So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",0,0.6705,0.3295,265
RT mention Megyn Kelly Chris Wallace and Brett Bair were no doubt posing questions to incite attacks and drama..and it backfired #GOPU_,0,1.0,0.0,266
"It sounds like Jeb was provided his questions before the debate. ""This has happened 27 times"" like a reflex.  #GOPdebates",0,0.6813,0.3187,267
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,1.0,0.0,268
RT mention It was unfathomable that mention would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL url,0,0.6389,0.3611,269
Paging the Donald: you can't beat Jamaica in soccer either #GOPDebates,0,0.6913,0.3087,270
"RT mention Jebby talking changing tax code to fix ""job killers"".  Is that Jebspeak for give corporations more tax breaks?   #GOPDebates",0,0.6264,0.3736,271
mention He's just getting started.#GOPDebates,0,0.6667,0.33330000000000004,272
I think mention in particular would like this mention entertainment take on #GOPDebate url,0,1.0,0.0,273
"RT mention Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoliU_",0,1.0,0.0,274
"RT mention Three best performance in the #GOPDebates (in no order), IMHO:  Carly Fiorina & Ben Carson & Marco Rubio.",1,0.0,1.0,275
"RT mention ""Purpose of the military is to kill people and break things!"" Um? Really? It's a last resort to defend Americans #GOP201U_",0,0.6316,0.3684,276
RT mention Just ignore all the pundit blither. The biggest winner of last night's #GOPdebate was mention Full stop.,0,1.0,0.0,277
RT mention Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates _Ua14_Uau,0,1.0,0.0,278
RT mention Remember to attack the #cuckservative in the #GOPDebate tonight url,0,0.6496,0.35040000000000004,279
"never thought I'd say this but goddamnit I am. Yo, mention Chris Wallace, mention Great job hosting the #GOPDebates last night.",1,0.0,1.0,280
mention has issues with women 4 ex wives & a daughter -Obama has 2 daughters 1 wife & is Very Respectful #gopdebate #msnbc #cnn,0,1.0,0.0,281
mention did a fantastic job showing why mention is the only way to go. #GOPDebate #Rubio2016 #letsgo url,1,0.0,1.0,282
"RT mention #BATsAsk Where are your solutions? More tax cuts 4 rich? yawn. 
#GOPDebate 
mention 
#TBATs url",0,0.682,0.31799999999999995,283
"RT mention ""Where do you think women should sleep when they have The Curse? The shed? Or in an open field, not on your property?' U_",0,0.6718,0.32820000000000005,284
"RT mention I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair & Balanced"" at all. _Ua14_Uau #GOPDebatU_",0,1.0,0.0,285
what about the issues on the VA and our veterans? #GopDebates,0,0.696,0.30400000000000005,286
WHOEVER IS THE MOST RACIST AND MISOGYNISTIC FOR TWO HOURS WINS! #GOPDebates,0,1.0,0.0,287
RT mention Fox News is obviously trying to influence the makeup of the Republican field. _Ua14_Uau  #GOPDebate  #GOPDebates,0,1.0,0.0,288
"Watching #GOPDebate from last night. Wow Trump on fire first 15mins. Says what he thinks, is this a new popular breed in politics? #corbyn",1,0.31910000000000005,0.6809,289
RT mention Right! Do u think survivors of the FOX Massacre Debate realize that? #GOPDebate #FoxDebate  url,0,1.0,0.0,290
That dude pics was totally taken off of his tinder profile #GOPDebates,0,0.6429,0.3571,291
Watching that last night made me afraid of politicians--even more so Donald Trump. #GOPDebate,0,0.6596,0.34040000000000004,292
Did mention rig last night's #GOPDebate ?  Put tallest guy with the loudest voice in the middle & give him the most air time Result obvious,0,0.6593,0.3407,293
RT mention Scott Walker Lies: Says WI Budget Has $535M Surplus (Actually Has $1.76B Deficit) url #GOPDebate url,0,0.6395,0.3605,294
"mention may have separated conjoined twins, but mention created the duckface.  Why wouldn't he bring this up? #GOPDebate",0,0.6917,0.3083,295
Only person mention had a problem with is mention -Trump has issues with women He doesn't respect women #GOPDebate #msnbc #cnn,0,0.6742,0.3258,296
RT mention Trump packed his fucks in a separate suitcase that never made it Ohio. THIS THE BEST DEBATE EVER. #GOPDebate,1,0.3287,0.6713,297
"RT mention Despite what Huckabee says, I always make sure my prostitute AND her pimp pay FICA and pension. #GOPDebate",0,1.0,0.0,298
RT mention One question on one of the most important and urgent movements in the US today & for long time. One question. #GOPDebatesU_,0,0.6374,0.3626,299
"RT mention I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, _Ua14_Uau #GOPDebate  #GU_",1,0.3476,0.6524,300
RT mention Jeb Bush reminds me of elevator music. You hear it but you don't listen. _Ua14_Uau #GOPDebate  #GOPDebates,0,1.0,0.0,301
RT mention #GOPDebate mention to Trump: 'When Did You Become a Republican?' Trump should have said 'When did you become a reporU_,0,0.638,0.36200000000000004,302
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,1.0,0.0,303
"#GOPDebates mention Frightening to think the media is giving so much attention to a man who uses the word ""stupid"" SO much!#DonaldTrump",0,1.0,0.0,304
"No substance in this debate, just Trump entertaining #GOPDebates",0,0.6771,0.3229,305
"The #GOPDebate was terrifying. All I can say is, mention 2016. #Bernie #BernieSanders #Bernie2016 #FeelTheBern url",0,1.0,0.0,306
"RT mention Cancel the primaries. Fox Party set up & anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe url",0,1.0,0.0,307
RT mention The candidates don't have to attack mention Fox is doing it for them by stoping him from speaking. _Ua14_Uau #GOPDebateU_,0,0.6404,0.35960000000000003,308
Trump sure does have a way of turning the question round mention mention #GOPDebates #FOXNEWSDEBATE,0,0.6292,0.3708,309
"RT mention From watching the #GOPDebates it seems to me like #BlackLivesDontMatter  Bashing PBO over his ""failed policies"" is more impoU_",0,0.6778,0.32220000000000004,310
"RT mention ""...fool me once, shame on UO shame on you. Fool me UO you can't get fooled again.""  President George W Bush #GOPDebate U_",0,0.6264,0.3736,311
"RT mention No, Scott Walker, you didn't ""lash"" out at the protesters in Wisconsin... You just had them arrested.  #GOPDebates",0,0.6383,0.3617,312
When will they learn? mention mention attack mention and he wins mention & mention poll. #GOPDebates url,0,0.6548,0.34519999999999995,313
"I DARE one of you guys to pronounce ""Iran"" correctly. #GOPDebates",0,1.0,0.0,314
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,0.6737,0.32630000000000003,315
mention #HappyFriday JB! That was fun watching #GOPDebate _U_ Hope we pick a good one & Trump doesn't run 3rd party_U,0,0.6774,0.3226,316
RT mention After mention hugged Obama he doesn't deserve to be on the stage tonight. _Ua14_Uau #GOPDebates  #GOPDebates,0,0.6702,0.3298,317
RT mention Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? _Ua14_Uau #GOPDebate  U_,0,1.0,0.0,318
"RT mention #BATsAsk What if you gave a #GOPDebate and NOBODY came? Oh, wait!!! url mention url",0,1.0,0.0,319
#GOPDebate was vicious thanks to this guy here url,0,0.6774,0.3226,320
#GOPDebate score with mention  url,1,0.35629999999999995,0.6437,321
I like senator #GOPDebate #Carson2016,1,0.0,1.0,322
"RT mention Donald Trump isn't a Democrat, he isn't a Republican, he's Donald Trump. #GOPdebate",1,0.3448,0.6552,323
"RT mention Rand Paul claims ""We didn't create ISIS.""
Jeb Bush interrupts, ""We didn't, but my brother did.""
#GOPDebate",0,1.0,0.0,324
"RT mention If You Hear An EXPLOSION During The #GOPDebate, Don't Worry It's Just The CRAZY METER Blowing Off The Wall. mention url",0,0.7079,0.2921,325
"RT mention ""Kill people and break things,"" Huckabee just described the GOP. #GOPDebate",0,1.0,0.0,326
RT mention Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates,0,1.0,0.0,327
"""I stand against women, I stand for LIFE."" - Ted ""Pregnant Pause"" Cruz #gopdebates",0,1.0,0.0,328
"RT mention He was on fire! .mention ""On Fire"" Debate Performance: url #GOPDebate #Perry2016",1,0.31820000000000004,0.6818,329
Dr Ben Carson: United (not divided) States of America #GOPDebate #GOPDebates,1,0.335,0.665,330
"So Trump got Trumped by mention and what does he do... Whines like a ""mamas boy"" and calls her a bimbo. #GOPDebate #KeepItUpMegyn",0,1.0,0.0,331
"RT mention God, I wish mention was moderating these debates so he could just yell out ""POINTS!"" when they say something ridiculous. #GOPU_",0,0.6564,0.3436,332
Ben Carson doesn't talk trash. Mature speaker of truth. Maturity and strength on display at #GOPDebates #FOXNEWSDEBATE #WinBenWin,1,0.0,1.0,333
"RT mention Chuck Schumer cowardly released a statement during #GOPDebate, announcing he is willing to risk war with Iran by opposing U_",0,1.0,0.0,334
Chris Christie more like Chris Please Stop Supporting the NSA #GOPDebates,0,0.6813,0.3187,335
Jobs numbers contrasts with dystopian view of America in #GOPdebate. Also nostalgic America where roads were paved with gold never existed,0,0.6526,0.34740000000000004,336
mention Who's the real illegal alien #GOPDebate - Farrakhan on Immigration & the Mexican Bor... url via mention,0,0.6526,0.34740000000000004,337
mention mention mention mention I would like to thank Rand Paul for exposing Trump 4 the Democrat that he is #GOPDebate,1,0.30000000000000004,0.7,338
is suffering from an existential crisis.  Is there a need for mention when we have a mention  #GOPDebate #GOP2016,0,0.6235,0.3765,339
RT mention I'm really really really pissed off at FOX News for what they did to mention #GOPDebate  #GOPDebates _Ua14_Uau,0,0.6813,0.3187,340
"How would you fix the police problem?
Donald Trump: What police problem? #GOPDebate",0,1.0,0.0,341
"Is Ted Cruz's slogan ""If you hate Obama, vote for me""? Because boy is he pushing it #GOPDebates",0,1.0,0.0,342
RT mention 10 men on stage discussing one woman. mention #GOPdebates,0,1.0,0.0,343
RT mention After mention hugged Obama he doesn't deserve to be on the stage tonight. _Ua14_Uau #GOPDebates  #GOPDebates,0,1.0,0.0,344
Posting this at the risk of enflaming the situation.  It's worth a read.  #GOPDebate #TNGOP url,0,0.6667,0.33330000000000004,345
